Date,BND,SPY,TSLA
2015-01-05,0.002903786172429701,-0.018059806151828006,-0.04204102817052724
2015-01-06,0.002895314583334363,-0.009418740684946858,0.005664237314159992
2015-01-07,0.0006019838460964433,0.01246124840459073,-0.0015619306272327549
2015-01-08,-0.0015629785409477792,0.017744990374612524,-0.0015643062581811584
2015-01-09,0.0016848643519640216,-0.008013650686616525,-0.018801629106854012
2015-01-12,0.001322784656284881,-0.007833561021580837,-0.021532914950603166
2015-01-13,0.0009604183891895879,-0.002812627077554253,0.010088497728839352
2015-01-14,0.0022786936762637655,-0.006037031931429682,-0.05659733676235856
2015-01-15,0.004426805950114909,-0.009160717447135314,-0.004255528597720826
2015-01-16,-0.0029777777581069254,0.013114196576319292,0.006254228739435819
2015-01-20,-0.0010751027746377373,0.002132395219916594,-0.00590461088227523
2015-01-21,-0.0019137529415738097,0.005048256889071068,0.024175518017267583
2015-01-22,0.00023909739112881745,0.01487076395490039,0.02569055090301542
2015-01-23,0.003235850617593794,-0.005482690535596246,-0.0016366947705445112
2015-01-26,-0.0011952761207004725,0.0023417952135054154,0.02613147671721605
2015-01-27,0.0005982580644261493,-0.01319028623655727,-0.0027596300325537504
2015-01-28,0.0035846115274453805,-0.01282472984623484,-0.03209052877530916
2015-01-29,-0.0010712011273965594,0.009243611074242652,0.02924214605280495
2015-01-30,0.005482459678223028,-0.012574852928023184,-0.007797333058199185
2015-02-02,-0.0011872472443487103,0.012383968313994131,0.0360511389604945
2015-02-03,-0.003091620754635871,0.014461351436309666,0.0351758385028933
2015-02-04,0.00035746962061145027,-0.0038078321725746322,0.0008701251992371262
2015-02-05,-0.00214638850977511,0.010094962205223323,0.011164535201252157
2015-02-06,-0.006454472200348893,-0.002765187424930593,-0.016426056915829212
2015-02-09,-0.00036081924765207773,-0.004475715276854086,0.0005520394593698796
2015-02-10,-0.001804938640499687,0.010653262267049657,-0.005471765552931385
2015-02-11,0.0,0.0005801506480180851,-0.016135698387415576
2015-02-12,0.00048183822367842133,0.00961670393576508,-0.04661658846022321
2015-02-13,-0.002289065306204763,0.004116507161887828,0.004386864226918918
2015-02-17,-0.003985277374665586,0.001573069168548713,0.0028462803614237586
2015-02-18,0.0027886535838437254,9.512917522136455e-05,0.0005383231478952588
2015-02-19,-0.0008467586519443904,-0.0007135767717002528,0.035459277020091884
2015-02-20,0.0002427496101551352,0.0060005420968274326,0.025506564298148016
2015-02-23,0.002055917679725683,-0.00014219276459204178,-0.04500019733692018
2015-02-24,0.004105765396620331,0.002840848712408306,-0.015578320500655551
2015-02-25,0.0009619436420640337,-0.0008499886098386478,-0.001714777553045277
2015-02-26,-0.0027630494959565155,-0.0011810978946936723,0.016833573717678796
2015-02-27,0.0008436603347690141,-0.0034062589275890565,-0.0185820116516362
2015-03-02,-0.0032325589787092213,0.006313431807096981,-0.02955644716492234
2015-03-03,-0.001209680875273511,-0.004103860835939721,0.011300918070464405
2015-03-04,0.0,-0.004215708475271529,0.014431779204036044
2015-03-05,0.0006063094218293763,0.0010943276325898754,-0.008940979178158281
2015-03-06,-0.005812000404217366,-0.01406474069333008,-0.03364400833280279
2015-03-09,0.001217616878828487,0.0041445886788407105,-0.015473474370690798
2015-03-10,0.0038929213871370383,-0.01622161142640921,-0.0029337926038629503
2015-03-11,0.0010890292281764413,-0.0023418604353556693,0.017969786081706296
2015-03-12,0.0007267011325635675,0.012713905289097438,-0.013781390917263936
2015-03-13,-0.0009674427667750729,-0.006132422542831972,-0.012508496633278132
2015-03-16,0.0019370152022737397,0.013360418067482449,0.037205883869277256
2015-03-17,0.0008450952858984895,-0.002972585155389451,-0.00495657224609003
2015-03-18,0.006157056273011996,0.012022081403010754,0.030709164308927006
2015-03-19,-0.00299921551953386,-0.004561677485337867,-0.025210528438961433
2015-03-20,0.0026469745163975045,0.00882665679803707,0.012420115455768377
2015-03-23,0.00048034938930729965,-0.0019486779668720366,0.007825204316233458
2015-03-24,0.0016789888271397935,-0.005618981687647406,0.010469325694766773
2015-03-25,-0.0015565834578994409,-0.01465357797121225,-0.036783689389238594
2015-03-26,-0.003238241764707994,-0.0023816063410112553,-0.020020535165919506
2015-03-27,0.0009622875152497379,0.0022896356893602476,-0.028412417028683246
2015-03-30,0.0012023544259180952,0.012199971806956755,0.030108169094502424
2015-03-31,0.0010806226783497408,-0.008739327636696381,-0.009445338842494988
2015-04-01,0.003979543594964552,-0.0035364040254514117,-0.0062510704017435526
2015-04-02,-0.0013170039911795106,0.0035975017934759546,0.018177920738268627
2015-04-06,0.0008391929278612764,0.006733140778863778,0.06335084074758979
2015-04-07,0.0005985056819495238,-0.00264636061702872,0.0007385693434276419
2015-04-08,-0.0007183203063183541,0.003377104768147454,0.02174665976455148
2015-04-09,-0.0021562572061400997,0.004423395254736118,0.011653015949509848
2015-04-10,-0.0004806188805639433,0.005457090176374857,0.0038555516327911654
2015-04-13,0.00024058339667898387,-0.004522820345135292,-0.005310595640134919
2015-04-14,0.001801629340339339,0.0019132197574593945,-0.011059221524362783
2015-04-15,0.0009580955246277778,0.0044869366068220895,0.0017834849910411954
2015-04-16,-0.00023859972473538882,-0.00028526035119713633,-0.005437155028403029
2015-04-17,0.0016773576681834435,-0.011503538578615191,0.0004354513000803806
2015-04-20,-0.0010770453958800497,0.009136907422947926,-0.007350472676152187
2015-04-21,-0.001197242609889071,-0.0011911688396821773,0.02016856020521529
2015-04-22,-0.0037159072480518196,0.0049140790743287255,0.04789641514821552
2015-04-23,0.0019253295284080707,0.0025159226075488483,-0.0038279091473925053
2015-04-24,0.001561359806249829,0.002320702115596207,-0.0007776197845633659
2015-04-27,-0.000719732834362441,-0.00415787752304464,0.060065042656655576
2015-04-28,-0.0031197807337829397,0.003178960383188878,-0.004621129472000773
2015-04-29,-0.0031299251263352534,-0.0041146035286470095,0.00854744301337429
2015-04-30,0.0010873198597118883,-0.010020444039507415,-0.027532837607318394
2015-05-01,-0.0030337969599688597,0.010841759990683819,-8.840630703377261e-05
2015-05-04,-0.0014541021453637892,0.0028471929363991233,0.01982033262823535
2015-05-05,-0.0015775020487973634,-0.01145208137973952,0.010585201507501196
2015-05-06,-0.002796270887870267,-0.0041168294629168045,-0.01081772507834955
2015-05-07,0.002071298546240108,0.00399002105775681,0.027643952080381284
2015-05-08,0.00267764959662653,0.013165739176817182,-0.000802367109835278
2015-05-11,-0.005218290468036457,-0.004772534008986806,0.012171892568897835
2015-05-12,-0.0012200263602748507,-0.002991276259242115,0.021921607801995036
2015-05-13,-0.0004878994632655509,0.00019066867337347304,-0.006374116918974937
2015-05-14,0.001954737440297283,0.010427334276191358,0.0037831669775971744
2015-05-15,0.004024783602481374,0.001083805761485701,0.019418271142708665
2015-05-18,-0.0036445175905518434,0.003106789661648346,-0.0003617094762363715
2015-05-19,-0.0021936824461125104,-0.0003285476021203104,-0.006472295749399448
2015-05-20,0.0,-0.0007041016337385742,-0.011289082211751178
2015-05-21,0.0031769764584230753,0.0029126425793184474,0.005197378373454464
2015-05-22,-0.0006093032606956372,-0.002389243485764747,0.008590523912465953
2015-05-26,0.0024365820238327895,-0.01075148490546507,-0.0010898750183484518
2015-05-27,0.0004862214952008337,0.00949230417409308,-0.00012128073379813475
2015-05-28,0.00012140035630814339,-0.0011281720327467326,0.016246998689338543
2015-05-29,0.00036473245055246295,-0.00621290650283346,-0.0025849904207780883
2015-06-01,-0.0033345859580808934,0.0020365325066074025,-0.005382784466743784
2015-06-02,-0.0028080145157723946,-0.000992596597581552,-0.004409611340134401
2015-06-03,-0.004407532358880473,0.002649148145644098,0.0025769365731915794
2015-06-04,0.0024596559311635957,-0.00844635390681947,-0.01232978096437809
2015-06-05,-0.003926734387178388,-0.0017133052823645745,0.013093670696398219
2015-06-08,0.0012324556090803629,-0.006149675985850589,0.028698768522178453
2015-06-09,-0.0029524558635799503,-0.00014405247214943628,-0.00113150446221999
2015-06-10,-0.0020975670400211754,0.01199345644639016,-0.020703187995237737
2015-06-11,0.004697862292734278,0.0032235864421756855,0.0028321502750325855
2015-06-12,-0.000737271702918596,-0.00765496726897319,-0.0028638677326909834
2015-06-15,0.00012214977127644744,-0.004285711408390402,-0.0012366685227346297
2015-06-16,0.0025859855561305434,0.005451962512140085,0.010943373157369374
2015-06-17,0.00036894373820928195,0.0016171593836180609,0.028800573289696096
2015-06-18,-0.0007368413448489708,0.010399375419181789,0.005683373161624372
2015-06-19,0.002825866711006153,-0.0044393404230713696,0.0023674530537807215
2015-06-22,-0.004778271272083301,0.005122932051024653,-0.010361630404811084
2015-06-23,-0.0023390042836904934,0.0007080046240985904,0.030332307745169373
2015-06-24,0.0018503213639284866,-0.007262594183140458,-0.009339929636816735
2015-06-25,-0.0013542323432794712,-0.0030403432130069463,0.013651601690611415
2015-06-26,-0.0018505100209069703,-0.00019063909707883742,-0.006324607704336294
2015-06-29,0.00506672401592656,-0.020970286816519912,-0.018982328906347767
2015-06-30,-0.0009841067756820587,0.002093354001966974,0.02381499635902573
2015-07-01,-0.0024287814218909576,0.008015317771657537,0.003317596250232091
2015-07-02,0.0024719591768673776,-0.0009157026152121217,0.04038639915454456
